LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
-197,178,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221118,2022-23,3,Jump Shot,Missed
9,22,Restricted Area,Center(C),Less Than 8 ft.,1,20221120,2022-23,1,Driving Layup Shot,Made
-17,34,Restricted Area,Center(C),Less Than 8 ft.,1,20221120,2022-23,1,Layup Shot,Made
-20,14,Restricted Area,Center(C),Less Than 8 ft.,1,20221120,2022-23,1,Cutting Layup Shot,Made
-27,8,Restricted Area,Center(C),Less Than 8 ft.,1,20221120,2022-23,1,Driving Layup Shot,Made
-161,199,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221120,2022-23,3,Jump Shot,Missed
-233,68,Left Corner 3,Left Side(L),24+ ft.,0,20221120,2022-23,3,Jump Shot,Missed
49,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221120,2022-23,3,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20221120,2022-23,4,Tip Layup Shot,Made
42,1,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221120,2022-23,4,Driving Layup Shot,Missed
-17,258,Above the Break 3,Center(C),24+ ft.,0,20221120,2022-23,4,Jump Shot,Missed
23,12,Restricted Area,Center(C),Less Than 8 ft.,1,20221120,2022-23,4,Driving Dunk Shot,Made
232,129,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221123,2022-23,1,Jump Shot,Missed
23,32,Restricted Area,Center(C),Less Than 8 ft.,1,20221123,2022-23,1,Jump Shot,Made
10,8,Restricted Area,Center(C),Less Than 8 ft.,1,20221123,2022-23,1,Driving Layup Shot,Made
6,10,Restricted Area,Center(C),Less Than 8 ft.,1,20221123,2022-23,2,Cutting Layup Shot,Made
162,203,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221123,2022-23,2,Pullup Jump shot,Made
-9,29,Restricted Area,Center(C),Less Than 8 ft.,0,20221123,2022-23,2,Driving Layup Shot,Missed
-163,203,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221123,2022-23,2,Jump Shot,Missed
6,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20221123,2022-23,3,Cutting Layup Shot,Made
26,17,Restricted Area,Center(C),Less Than 8 ft.,0,20221123,2022-23,3,Cutting Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20221123,2022-23,4,Tip Layup Shot,Missed
10,15,Restricted Area,Center(C),Less Than 8 ft.,0,20221125,2022-23,1,Driving Layup Shot,Missed
20,0,Restricted Area,Center(C),Less Than 8 ft.,1,20221125,2022-23,1,Reverse Layup Shot,Made
238,29,Right Corner 3,Right Side(R),24+ ft.,0,20221125,2022-23,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20221125,2022-23,1,Tip Layup Shot,Made
174,179,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221125,2022-23,2,Jump Shot,Missed
233,34,Right Corner 3,Right Side(R),24+ ft.,0,20221125,2022-23,3,Jump Shot,Missed
164,199,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221125,2022-23,3,Jump Shot,Missed
13,185,Mid-Range,Center(C),16-24 ft.,0,20221125,2022-23,3,Jump Shot,Missed
2,259,Above the Break 3,Center(C),24+ ft.,0,20221127,2022-23,1,Jump Shot,Missed
191,164,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221127,2022-23,1,Jump Shot,Missed
-6,1,Restricted Area,Center(C),Less Than 8 ft.,1,20221127,2022-23,1,Running Layup Shot,Made
23,15,Restricted Area,Center(C),Less Than 8 ft.,1,20221127,2022-23,1,Driving Layup Shot,Made
-157,223,Above the Break 3,Left Side Center(LC),24+ ft.,1,20221127,2022-23,2,Jump Shot,Made
94,249,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221127,2022-23,2,Jump Shot,Missed
132,214,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221127,2022-23,3,Jump Shot,Made
-205,189,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221127,2022-23,3,Jump Shot,Missed
-55,0,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221128,2022-23,1,Running Finger Roll Layup Shot,Missed
26,13,Restricted Area,Center(C),Less Than 8 ft.,1,20221128,2022-23,1,Driving Layup Shot,Made
5,95,In The Paint (Non-RA),Center(C),8-16 ft.,0,20221128,2022-23,2,Pullup Jump shot,Missed
34,10,Restricted Area,Center(C),Less Than 8 ft.,1,20221128,2022-23,2,Dunk Shot,Made
176,197,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221128,2022-23,2,Jump Shot,Missed
-124,242,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221128,2022-23,3,Jump Shot,Missed
16,-1,Restricted Area,Center(C),Less Than 8 ft.,1,20221130,2022-23,1,Driving Layup Shot,Made
-17,251,Above the Break 3,Center(C),24+ ft.,0,20221130,2022-23,1,Jump Shot,Missed
-40,15,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221130,2022-23,1,Driving Floating Bank Jump Shot,Missed
-47,70,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,20221130,2022-23,1,Pullup Jump shot,Made
-7,144,Mid-Range,Center(C),8-16 ft.,0,20221130,2022-23,2,Turnaround Jump Shot,Missed
18,19,Restricted Area,Center(C),Less Than 8 ft.,0,20221130,2022-23,3,Layup Shot,Missed
10,16,Restricted Area,Center(C),Less Than 8 ft.,1,20221130,2022-23,3,Cutting Dunk Shot,Made
-11,13,Restricted Area,Center(C),Less Than 8 ft.,0,20221202,2022-23,2,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20221202,2022-23,2,Tip Layup Shot,Missed
-227,127,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221204,2022-23,1,Jump Shot,Missed
-5,9,Restricted Area,Center(C),Less Than 8 ft.,1,20221204,2022-23,1,Driving Finger Roll Layup Shot,Made
224,54,Right Corner 3,Right Side(R),24+ ft.,0,20221204,2022-23,1,Jump Shot,Missed
119,248,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221204,2022-23,1,Jump Shot,Missed
91,242,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221204,2022-23,1,Jump Shot,Missed
221,6,Right Corner 3,Right Side(R),24+ ft.,0,20221204,2022-23,1,Jump Shot,Missed
36,16,Restricted Area,Center(C),Less Than 8 ft.,0,20221204,2022-23,2,Layup Shot,Missed
148,229,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221204,2022-23,2,Jump Shot,Missed
223,113,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221204,2022-23,4,Jump Shot,Missed
-16,63,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221204,2022-23,4,Driving Hook Shot,Made
-235,48,Left Corner 3,Left Side(L),24+ ft.,1,20221204,2022-23,4,Jump Shot,Made
23,9,Restricted Area,Center(C),Less Than 8 ft.,1,20221207,2022-23,1,Turnaround Jump Shot,Made
25,266,Above the Break 3,Center(C),24+ ft.,0,20221207,2022-23,1,Jump Shot,Missed
-9,1,Restricted Area,Center(C),Less Than 8 ft.,1,20221207,2022-23,2,Running Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20221207,2022-23,2,Tip Layup Shot,Missed
-4,10,Restricted Area,Center(C),Less Than 8 ft.,1,20221207,2022-23,3,Running Dunk Shot,Made
-17,0,Restricted Area,Center(C),Less Than 8 ft.,0,20221207,2022-23,3,Driving Layup Shot,Missed
13,4,Restricted Area,Center(C),Less Than 8 ft.,1,20221207,2022-23,4,Driving Layup Shot,Made
-1,20,Restricted Area,Center(C),Less Than 8 ft.,0,20221207,2022-23,4,Driving Layup Shot,Missed
-146,216,Above the Break 3,Left Side Center(LC),24+ ft.,1,20221209,2022-23,1,Jump Shot,Made
-45,265,Above the Break 3,Center(C),24+ ft.,0,20221209,2022-23,1,Jump Shot,Missed
23,28,Restricted Area,Center(C),Less Than 8 ft.,1,20221209,2022-23,1,Driving Finger Roll Layup Shot,Made
9,1,Restricted Area,Center(C),Less Than 8 ft.,1,20221209,2022-23,2,Layup Shot,Made
-228,-3,Left Corner 3,Left Side(L),24+ ft.,0,20221209,2022-23,2,Jump Shot,Missed
32,7,Restricted Area,Center(C),Less Than 8 ft.,0,20221209,2022-23,2,Layup Shot,Missed
15,16,Restricted Area,Center(C),Less Than 8 ft.,1,20221209,2022-23,3,Running Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20221209,2022-23,3,Tip Layup Shot,Made
-103,236,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221209,2022-23,3,Jump Shot,Missed
-16,5,Restricted Area,Center(C),Less Than 8 ft.,1,20221209,2022-23,4,Cutting Layup Shot,Made
-96,226,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221209,2022-23,4,Jump Shot,Missed
212,115,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221210,2022-23,1,Jump Shot,Missed
-135,220,Above the Break 3,Left Side Center(LC),24+ ft.,1,20221210,2022-23,1,Pullup Jump shot,Made
22,282,Above the Break 3,Center(C),24+ ft.,1,20221210,2022-23,1,Jump Shot,Made
141,243,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221210,2022-23,1,Pullup Jump shot,Missed
36,32,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221210,2022-23,2,Driving Layup Shot,Missed
-174,209,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221210,2022-23,2,Jump Shot,Missed
-2,12,Restricted Area,Center(C),Less Than 8 ft.,1,20221210,2022-23,3,Running Reverse Layup Shot,Made
0,68,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221210,2022-23,3,Cutting Layup Shot,Missed
-230,68,Left Corner 3,Left Side(L),24+ ft.,1,20221210,2022-23,4,Jump Shot,Made
26,269,Above the Break 3,Center(C),24+ ft.,0,20221210,2022-23,4,Pullup Jump shot,Missed
32,16,Restricted Area,Center(C),Less Than 8 ft.,1,20221212,2022-23,1,Driving Layup Shot,Made
78,253,Above the Break 3,Center(C),24+ ft.,0,20221212,2022-23,1,Pullup Jump shot,Missed
-185,194,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221212,2022-23,4,Jump Shot,Missed
-239,38,Left Corner 3,Left Side(L),24+ ft.,1,20221212,2022-23,4,Jump Shot,Made
7,15,Restricted Area,Center(C),Less Than 8 ft.,1,20221214,2022-23,1,Driving Floating Jump Shot,Made
17,6,Restricted Area,Center(C),Less Than 8 ft.,1,20221214,2022-23,1,Cutting Layup Shot,Made
-170,195,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221214,2022-23,1,Jump Shot,Missed
32,12,Restricted Area,Center(C),Less Than 8 ft.,0,20221214,2022-23,2,Running Finger Roll Layup Shot,Missed
15,11,Restricted Area,Center(C),Less Than 8 ft.,1,20221214,2022-23,3,Driving Finger Roll Layup Shot,Made
83,262,Above the Break 3,Center(C),24+ ft.,1,20221214,2022-23,4,Jump Shot,Made
37,35,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221214,2022-23,4,Driving Layup Shot,Missed
-112,237,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221217,2022-23,1,Jump Shot,Missed
26,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221217,2022-23,2,Driving Floating Jump Shot,Missed
37,277,Above the Break 3,Center(C),24+ ft.,1,20221217,2022-23,2,Jump Shot,Made
9,44,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221217,2022-23,3,Driving Layup Shot,Missed
6,20,Restricted Area,Center(C),Less Than 8 ft.,1,20221217,2022-23,3,Cutting Layup Shot,Made
5,5,Restricted Area,Center(C),Less Than 8 ft.,1,20221217,2022-23,3,Driving Dunk Shot,Made
20,264,Above the Break 3,Center(C),24+ ft.,0,20221217,2022-23,4,Jump Shot,Missed
2,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221217,2022-23,4,Alley Oop Layup shot,Missed
44,57,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221218,2022-23,1,Driving Floating Jump Shot,Missed
-229,11,Left Corner 3,Left Side(L),24+ ft.,0,20221218,2022-23,1,Jump Shot,Missed
15,38,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221218,2022-23,1,Driving Finger Roll Layup Shot,Made
-110,234,Above the Break 3,Left Side Center(LC),24+ ft.,1,20221218,2022-23,1,Jump Shot,Made
43,116,In The Paint (Non-RA),Center(C),8-16 ft.,0,20221218,2022-23,2,Jump Shot,Missed
-164,195,Above the Break 3,Left Side Center(LC),24+ ft.,1,20221218,2022-23,3,Jump Shot,Made
229,28,Right Corner 3,Right Side(R),24+ ft.,0,20221218,2022-23,3,Jump Shot,Missed
-200,162,Above the Break 3,Left Side Center(LC),24+ ft.,0,20221220,2022-23,1,Running Jump Shot,Missed
188,180,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221220,2022-23,1,Jump Shot,Missed
4,10,Restricted Area,Center(C),Less Than 8 ft.,1,20221220,2022-23,1,Running Dunk Shot,Made
163,193,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221220,2022-23,3,Jump Shot,Made
49,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221220,2022-23,3,Driving Layup Shot,Made
178,184,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221220,2022-23,4,Jump Shot,Missed
227,66,Right Corner 3,Right Side(R),24+ ft.,1,20221220,2022-23,4,Jump Shot,Made
17,45,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221220,2022-23,4,Driving Layup Shot,Missed
-6,273,Above the Break 3,Center(C),24+ ft.,1,20221227,2022-23,1,Jump Shot,Made
6,20,Restricted Area,Center(C),Less Than 8 ft.,1,20221227,2022-23,1,Driving Reverse Layup Shot,Made
-17,34,Restricted Area,Center(C),Less Than 8 ft.,0,20221227,2022-23,3,Driving Layup Shot,Missed
-20,41,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20221227,2022-23,4,Hook Shot,Missed
194,184,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221228,2022-23,1,Jump Shot,Missed
-241,13,Left Corner 3,Left Side(L),24+ ft.,0,20221228,2022-23,2,Jump Shot,Missed
212,205,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221228,2022-23,3,Pullup Jump shot,Made
28,20,Restricted Area,Center(C),Less Than 8 ft.,1,20221228,2022-23,3,Driving Dunk Shot,Made
-9,50,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20221228,2022-23,4,Driving Finger Roll Layup Shot,Made
94,14,Mid-Range,Right Side(R),8-16 ft.,1,20221230,2022-23,1,Pullup Jump shot,Made
230,3,Right Corner 3,Right Side(R),24+ ft.,1,20221230,2022-23,1,Jump Shot,Made
-27,4,Restricted Area,Center(C),Less Than 8 ft.,1,20221230,2022-23,1,Driving Layup Shot,Made
197,179,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221230,2022-23,3,Jump Shot,Missed
27,5,Restricted Area,Center(C),Less Than 8 ft.,1,20221230,2022-23,3,Running Layup Shot,Made
-1,268,Above the Break 3,Center(C),24+ ft.,0,20221230,2022-23,4,Jump Shot,Missed
227,138,Above the Break 3,Right Side Center(RC),24+ ft.,0,20221230,2022-23,4,Jump Shot,Missed
205,170,Above the Break 3,Right Side Center(RC),24+ ft.,1,20221230,2022-23,4,Jump Shot,Made
-140,210,Above the Break 3,Left Side Center(LC),24+ ft.,0,20230101,2022-23,1,Step Back Jump shot,Missed
138,234,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230101,2022-23,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20230101,2022-23,1,Tip Layup Shot,Made
159,478,Backcourt,Back Court(BC),Back Court Shot,0,20230101,2022-23,1,Pullup Jump shot,Missed
59,21,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20230101,2022-23,2,Driving Layup Shot,Made
-6,-1,Restricted Area,Center(C),Less Than 8 ft.,1,20230101,2022-23,3,Driving Dunk Shot,Made
64,16,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230101,2022-23,4,Driving Floating Bank Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20230101,2022-23,4,Tip Layup Shot,Missed
6,5,Restricted Area,Center(C),Less Than 8 ft.,1,20230101,2022-23,4,Cutting Layup Shot,Made
-43,106,In The Paint (Non-RA),Center(C),8-16 ft.,0,20230101,2022-23,4,Driving Floating Jump Shot,Missed
61,18,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230101,2022-23,4,Driving Floating Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20230101,2022-23,4,Tip Layup Shot,Made
2,21,Restricted Area,Center(C),Less Than 8 ft.,1,20230103,2022-23,2,Driving Reverse Layup Shot,Made
38,65,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20230103,2022-23,3,Pullup Jump shot,Made
132,212,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230103,2022-23,3,Jump Shot,Missed
-9,107,In The Paint (Non-RA),Center(C),8-16 ft.,1,20230103,2022-23,4,Driving Floating Jump Shot,Made
130,221,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230103,2022-23,4,Jump Shot,Missed
-77,281,Above the Break 3,Center(C),24+ ft.,0,20230103,2022-23,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20230103,2022-23,4,Tip Layup Shot,Made
12,-7,Restricted Area,Center(C),Less Than 8 ft.,1,20230106,2022-23,1,Cutting Layup Shot,Made
232,36,Right Corner 3,Right Side(R),24+ ft.,0,20230106,2022-23,1,Jump Shot,Missed
-27,0,Restricted Area,Center(C),Less Than 8 ft.,1,20230109,2022-23,1,Running Layup Shot,Made
124,230,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230109,2022-23,1,Jump Shot,Missed
-38,19,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230109,2022-23,2,Driving Layup Shot,Missed
-65,123,In The Paint (Non-RA),Center(C),8-16 ft.,0,20230109,2022-23,3,Driving Floating Jump Shot,Missed
4,27,Restricted Area,Center(C),Less Than 8 ft.,1,20230109,2022-23,3,Driving Finger Roll Layup Shot,Made
-175,188,Above the Break 3,Left Side Center(LC),24+ ft.,0,20230109,2022-23,4,Jump Shot,Missed
11,8,Restricted Area,Center(C),Less Than 8 ft.,1,20230111,2022-23,1,Cutting Layup Shot,Made
145,16,Mid-Range,Right Side(R),8-16 ft.,0,20230111,2022-23,1,Pullup Jump shot,Missed
-51,15,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230111,2022-23,1,Tip Layup Shot,Missed
-114,253,Above the Break 3,Left Side Center(LC),24+ ft.,1,20230111,2022-23,3,Jump Shot,Made
-21,29,Restricted Area,Center(C),Less Than 8 ft.,1,20230111,2022-23,3,Running Finger Roll Layup Shot,Made
216,183,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230111,2022-23,4,Jump Shot,Missed
-189,190,Above the Break 3,Left Side Center(LC),24+ ft.,0,20230113,2022-23,1,Jump Shot,Missed
17,10,Restricted Area,Center(C),Less Than 8 ft.,1,20230113,2022-23,2,Driving Layup Shot,Made
223,66,Right Corner 3,Right Side(R),24+ ft.,0,20230113,2022-23,3,Jump Shot,Missed
21,253,Above the Break 3,Center(C),24+ ft.,0,20230113,2022-23,3,Pullup Jump shot,Missed
92,246,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230113,2022-23,4,Step Back Jump shot,Missed
-235,7,Left Corner 3,Left Side(L),24+ ft.,0,20230116,2022-23,1,Jump Shot,Missed
-31,15,Restricted Area,Center(C),Less Than 8 ft.,1,20230116,2022-23,1,Running Layup Shot,Made
56,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230116,2022-23,1,Driving Floating Bank Jump Shot,Missed
-25,42,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230116,2022-23,2,Driving Finger Roll Layup Shot,Missed
11,20,Restricted Area,Center(C),Less Than 8 ft.,0,20230116,2022-23,2,Tip Layup Shot,Missed
-20,6,Restricted Area,Center(C),Less Than 8 ft.,1,20230116,2022-23,2,Putback Layup Shot,Made
-140,230,Above the Break 3,Left Side Center(LC),24+ ft.,0,20230116,2022-23,2,Jump Shot,Missed
0,9,Restricted Area,Center(C),Less Than 8 ft.,0,20230116,2022-23,3,Running Dunk Shot,Missed
-10,35,Restricted Area,Center(C),Less Than 8 ft.,1,20230116,2022-23,3,Driving Finger Roll Layup Shot,Made
227,84,Right Corner 3,Right Side(R),24+ ft.,1,20230118,2022-23,2,Jump Shot,Made
1,0,Restricted Area,Center(C),Less Than 8 ft.,1,20230118,2022-23,2,Running Layup Shot,Made
94,237,Above the Break 3,Right Side Center(RC),24+ ft.,1,20230118,2022-23,2,Jump Shot,Made
25,11,Restricted Area,Center(C),Less Than 8 ft.,0,20230118,2022-23,3,Driving Floating Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20230118,2022-23,3,Tip Layup Shot,Made
159,204,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230118,2022-23,3,Jump Shot,Missed
11,6,Restricted Area,Center(C),Less Than 8 ft.,1,20230118,2022-23,4,Driving Layup Shot,Made
-4,42,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230118,2022-23,4,Driving Floating Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20230118,2022-23,4,Tip Layup Shot,Missed
7,4,Restricted Area,Center(C),Less Than 8 ft.,0,20230118,2022-23,4,Layup Shot,Missed
-4,-4,Restricted Area,Center(C),Less Than 8 ft.,1,20230118,2022-23,4,Dunk Shot,Made
118,244,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230121,2022-23,2,Pullup Jump shot,Missed
72,76,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20230121,2022-23,2,Driving Floating Jump Shot,Missed
-148,220,Above the Break 3,Left Side Center(LC),24+ ft.,0,20230121,2022-23,2,Jump Shot,Missed
10,119,In The Paint (Non-RA),Center(C),8-16 ft.,0,20230121,2022-23,3,Driving Floating Jump Shot,Missed
188,177,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230121,2022-23,4,Jump Shot,Missed
9,5,Restricted Area,Center(C),Less Than 8 ft.,1,20230124,2022-23,1,Driving Layup Shot,Made
11,11,Restricted Area,Center(C),Less Than 8 ft.,1,20230124,2022-23,1,Cutting Layup Shot,Made
11,31,Restricted Area,Center(C),Less Than 8 ft.,0,20230124,2022-23,2,Running Layup Shot,Missed
185,200,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230124,2022-23,4,Jump Shot,Missed
-4,52,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20230124,2022-23,4,Driving Floating Jump Shot,Made
18,21,Restricted Area,Center(C),Less Than 8 ft.,1,20230125,2022-23,1,Driving Layup Shot,Made
190,176,Above the Break 3,Right Side Center(RC),24+ ft.,1,20230125,2022-23,1,Jump Shot,Made
-11,63,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20230125,2022-23,1,Driving Floating Jump Shot,Made
62,44,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230125,2022-23,1,Driving Floating Bank Jump Shot,Missed
36,55,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230125,2022-23,2,Cutting Layup Shot,Missed
-176,195,Above the Break 3,Left Side Center(LC),24+ ft.,0,20230125,2022-23,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20230125,2022-23,2,Tip Layup Shot,Made
56,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20230125,2022-23,2,Driving Layup Shot,Missed
89,256,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230125,2022-23,3,Step Back Jump shot,Missed
26,20,Restricted Area,Center(C),Less Than 8 ft.,0,20230125,2022-23,4,Running Layup Shot,Missed
-170,203,Above the Break 3,Left Side Center(LC),24+ ft.,0,20230125,2022-23,4,Running Jump Shot,Missed
23,27,Restricted Area,Center(C),Less Than 8 ft.,0,20230125,2022-23,4,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20230125,2022-23,4,Tip Layup Shot,Missed
-16,52,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20230128,2022-23,1,Driving Finger Roll Layup Shot,Made
-54,109,In The Paint (Non-RA),Center(C),8-16 ft.,1,20230128,2022-23,1,Driving Floating Jump Shot,Made
227,47,Right Corner 3,Right Side(R),24+ ft.,1,20230128,2022-23,1,Jump Shot,Made
223,105,Above the Break 3,Right Side Center(RC),24+ ft.,0,20230128,2022-23,1,Step Back Jump shot,Missed
29,18,Restricted Area,Center(C),Less Than 8 ft.,0,20230128,2022-23,2,Running Layup Shot,Missed
